molecule	gene	start	end	strand	orientation
X	FBgn0262409_mir-304	15508959	15509046	forward	1
2R	FBgn0262410_mir-6-2	19660869	19660942	reverse	0
3R	FBgn0262411_mir-92a	25646506	25646600	forward	1
2R	FBgn0262412_mir-1008	10885533	10885589	forward	1
2L	FBgn0262413_mir-9b	16698744	16698834	forward	1
2R	FBgn0262414_mir-4	19661289	19661369	reverse	0
3L	FBgn0262415_mir-289	13620822	13620920	forward	1
2R	FBgn0262416_mir-31a	17783795	17783886	reverse	0
3L	FBgn0262417_mir-316	21668714	21668802	reverse	0
2R	FBgn0262418_mir-6-3	19660716	19660795	reverse	0
3R	FBgn0262419_mir-277	10100022	10100121	forward	1
3R	FBgn0262420_mir-318	10408302	10408369	forward	1
X	FBgn0262421_mir-13b-2	9091230	9091299	forward	1
3R	FBgn0262422_mir-1011	20853305	20853358	reverse	0
3R	FBgn0262424_mir-10	6809506	6809582	reverse	0
2L	FBgn0262425_mir-288	20618366	20618462	reverse	0
X	FBgn0262426_mir-283	15507956	15508055	forward	1
2R	FBgn0262427_mir-1016	14233130	14233187	reverse	0
2L	FBgn0262428_mir-87	9950418	9950516	reverse	0
3R	FBgn0262429_mir-13a	15417542	15417616	reverse	0
2L	FBgn0262430_mir-9c	16697924	16698015	forward	1
3R	FBgn0262431_mir-1003	24658605	24658660	forward	1
2R	FBgn0262432_mir-8	16831432	16831518	forward	1
X	FBgn0262433_mir-210	18128219	18128318	forward	1
3R	FBgn0262434_mir-11	21622497	21622571	reverse	0
2R	FBgn0262435_mir-1009	23993054	23993114	reverse	0
2R	FBgn0262436_mir-310	20583752	20583840	reverse	0
3L	FBgn0262437_mir-274	11656918	11657017	forward	1
2L	FBgn0262438_mir-1006	16724795	16724858	reverse	0
2R	FBgn0262440_mir-280	8298106	8298200	forward	1
2R	FBgn0262441_mir-313	20584190	20584260	reverse	0
3L	FBgn0262442_mir-2501	8111107	8111177	forward	1
2R	FBgn0262443_mir-286	19661422	19661521	reverse	0
3R	FBgn0262444_mir-1013	30791636	30791696	reverse	0
2L	FBgn0262445_mir-133	20616617	20616714	forward	1
2R	FBgn0262446_mir-137	16065254	16065344	reverse	0
2R	FBgn0262447_mir-14	9553762	9553824	forward	1
3R	FBgn0262448_mir-279	29215585	29215684	forward	1
2L	FBgn0262449_mir-2b-2	19570182	19570264	reverse	0
2R	FBgn0262450_mir-312	20584056	20584121	reverse	0
3L	FBgn0262451_mir-ban	642208	642288	forward	1
2L	FBgn0262452_mir-79	16698554	16698650	forward	1
2L	FBgn0262453_mir-275	7425795	7425892	forward	1
X	FBgn0262454_mir-1007	21296385	21296449	reverse	0
2L	FBgn0262455_mir-1	20487441	20487531	forward	1
2L	FBgn0262456_mir-125	18472315	18472424	forward	1
3R	FBgn0262457_mir-1015	24339232	24339295	forward	1
2L	FBgn0262458_mir-305	7425972	7426044	forward	1
3R	FBgn0262459_mir-34	10100936	10101034	forward	1
2L	FBgn0262460_mir-2a-2	19569490	19569561	reverse	0
3L	FBgn0262461_mir-315	18860971	18861054	forward	1
3R	FBgn0262462_mir-iab-4	16856275	16856342	forward	1
2L	FBgn0262463_mir-100	18471434	18471533	forward	1
2R	FBgn0262464_mir-6-1	19661003	19661084	reverse	0
2L	FBgn0262467_Scox	4967832	4968935	reverse	0
3R	FBgn0262473_Tl	26799041	26842403	forward	1
2L	FBgn0262475_bru2	12344219	12397528	forward	1
2R	FBgn0262476_CG43066	18514574	18526439	forward	1
3R	FBgn0262477_FoxP	9726020	9730872	reverse	0
2R	FBgn0262478_CG43068	15185158	15185952	forward	1
2R	FBgn0262479_CG43069	18862862	18863277	forward	1
2R	FBgn0262480_CG43070	18863896	18864558	forward	1
2R	FBgn0262481_CG43071	18864621	18865218	reverse	0
3L	FBgn0262482_CG43072	21065852	21066238	forward	1
3R	FBgn0262483_Rbp	15374635	15402543	forward	1
3L	FBgn0262484_CG43074	3483832	3484653	reverse	0
X	FBgn0262485_CG43075	15220271	15221176	reverse	0
X	FBgn0262486_CG43076	15222657	15223582	reverse	0
X	FBgn0262487_CG43077	17067304	17068523	reverse	0
3L	FBgn0262508_CG43078	8576808	8599617	forward	1
3L	FBgn0262509_nrm	22998372	23040300	forward	1
2L	FBgn0262510_CR43080	454754	455313	forward	1
2R	FBgn0262512_Vha14-1	15679426	15680084	reverse	0
2R	FBgn0262513_Vha16-4	16947658	16948224	reverse	0
3R	FBgn0262514_VhaPPA1-2	14899606	14900277	reverse	0
2R	FBgn0262515_VhaAC45	9207561	9209774	forward	1
3L	FBgn0262516_Trpml	19714418	19718328	reverse	0
3L	FBgn0262517_Ltn1	19544345	19552290	reverse	0
3L	FBgn0262518_Rab8	19867488	19871078	reverse	0
3L	FBgn0262519_Mi-2	19882051	19910215	reverse	0
3L	FBgn0262524_ver	12523987	12525150	forward	1
3R	FBgn0262527_nsl1	15793782	15802102	forward	1
3L	FBgn0262528_CG43082	15661867	15662279	forward	1
3L	FBgn0262529_CG43083	15648571	15649125	forward	1
3L	FBgn0262530_CG43084	15650852	15651392	forward	1
3L	FBgn0262531_CG43085	17645486	17646737	reverse	0
3L	FBgn0262532_CR43086	17868740	17870573	forward	1
3L	FBgn0262533_CR43087	17874715	17876573	forward	1
X	FBgn0262534_CG43088	14702358	14703654	forward	1
3L	FBgn0262535_CG43089	3714027	3714717	forward	1
X	FBgn0262536_CG43090	6199216	6199891	reverse	0
3R	FBgn0262537_CG43091	22768121	22768733	reverse	0
3R	FBgn0262538_CG43092	22768883	22769667	reverse	0
3R	FBgn0262539_CG43093	22769775	22770307	reverse	0
3R	FBgn0262540_CG43094	22770613	22770987	reverse	0
3R	FBgn0262541_CG43095	22771156	22771770	reverse	0
3R	FBgn0262542_CR43096	21729502	21729895	reverse	0
2L	FBgn0262543_lncRNA:CR43097	19910648	19911811	reverse	0
3L	FBgn0262544_CG43098	3659068	3659724	forward	1
2L	FBgn0262546_CR43100	7839777	7840414	reverse	0
2R	FBgn0262547_CG43101	15013047	15013522	reverse	0
3R	FBgn0262559_Mdh2	18226396	18228718	forward	1
2R	FBgn0262560_wcd	16345838	16347500	reverse	0
3R	FBgn0262562_CG43102	17768272	17794490	reverse	0
2R	FBgn0262563_CG43103	17139450	17139931	reverse	0
2R	FBgn0262564_lncRNA:CR43104	16736813	16737885	reverse	0
2R	FBgn0262565_CR43105	15374846	15375702	reverse	0
2R	FBgn0262566_CG43106	25138627	25139627	reverse	0
2R	FBgn0262567_CG43107	17140495	17140865	reverse	0
2R	FBgn0262568_CG43108	17257156	17257886	reverse	0
2R	FBgn0262569_CG43109	18867848	18868167	reverse	0
2R	FBgn0262570_CG43110	17477565	17486220	reverse	0
2R	FBgn0262571_CG43111	19552071	19552672	forward	1
2R	FBgn0262572_CG43112	11249594	11249933	forward	1
2R	FBgn0262574_CG43114	11310831	11311165	forward	1
X	FBgn0262575_CG43115	6065729	6066416	reverse	0
3R	FBgn0262576_CG43116	25995879	25996996	reverse	0
3R	FBgn0262577_CG43117	26454794	26455112	forward	1
3L	FBgn0262579_Sarm	8063874	8108897	forward	1
3L	FBgn0262580_CG43120	14381913	14383299	forward	1
3L	FBgn0262581_CG43121	14671935	14672437	reverse	0
3R	FBgn0262582_cic	20252770	20303942	forward	1
2R	FBgn0262583_CG43123	7402757	7403870	forward	1
3R	FBgn0262587_CG43124	28263871	28264773	reverse	0
3R	FBgn0262588_CG43125	28262735	28263622	reverse	0
3L	FBgn0262592_CG43127	10624728	10625599	reverse	0
3L	FBgn0262593_Shab	2895017	2959579	forward	1
2R	FBgn0262594_CheA46a	9748800	9749389	forward	1
2R	FBgn0262595_CheA56a	18640194	18640802	forward	1
2L	FBgn0262598_mtsh	8316889	8319908	reverse	0
2L	FBgn0262599_SmydA-3	10850141	10854604	forward	1
2L	FBgn0262601_SmB	10425483	10426627	reverse	0
3R	FBgn0262604_lncRNA:CR43130	8819618	8821098	forward	1
3R	FBgn0262605_CG43131	5108678	5109178	reverse	0
X	FBgn0262606_lncRNA:CR43132	15689490	15691146	forward	1
X	FBgn0262607_CG43133	18129585	18130178	reverse	0
X	FBgn0262608_CG43134	4247313	4247785	forward	1
X	FBgn0262609_CG43135	4248377	4248657	forward	1
X	FBgn0262610_CG43136	5853761	5854464	forward	1
X	FBgn0262611_CG43137	5864550	5865151	reverse	0
X	FBgn0262612_CG43138	7528304	7528796	forward	1
3R	FBgn0262613_CG43139	27501366	27502025	reverse	0
3R	FBgn0262614_pyd	8827068	8931896	reverse	0
2L	FBgn0262616_CR43142	6972243	6972796	forward	1
3R	FBgn0262617_Nuak	10264306	10308467	forward	1
2R	FBgn0262619_DNAlig1	23890512	23893177	forward	1
2L	FBgn0262620_lncRNA:CR43144	21657625	21658249	forward	1
2L	FBgn0262621_CG43145	3701826	3702248	forward	1
3L	FBgn0262622_lncRNA:CR43146	13282393	13283410	forward	1
3L	FBgn0262623_CG43147	13299841	13300152	reverse	0
3L	FBgn0262624_Tmhs	1885657	1891462	forward	1
2L	FBgn0262631_lncRNA:CR43148	21624679	21626190	forward	1
4	FBgn0262636_dati	375640	395605	reverse	0
2L	FBgn0262647_Nup160	11123777	11129335	forward	1
X	FBgn0262656_Myc	3373159	3391697	forward	1
3L	FBgn0262679_CG43149	53873	54751	reverse	0
3L	FBgn0262680_lncRNA:CR43150	70851	71396	forward	1
3L	FBgn0262681_lncRNA:CR43151	157818	158211	reverse	0
X	FBgn0262682_asRNA:CR43152	12973825	12974615	reverse	0
2L	FBgn0262683_CG43153	11521765	11522776	reverse	0
X	FBgn0262685_CG43155	11459786	11476504	forward	1
X	FBgn0262686_CG43156	11906452	11906868	reverse	0
X	FBgn0262687_lncRNA:CR43157	11919125	11919657	reverse	0
2L	FBgn0262688_CR43158	20639015	20639578	forward	1
3L	FBgn0262689_asRNA:CR43159	15520318	15521554	reverse	0
2R	FBgn0262690_asRNA:CR43160	20896994	20898629	forward	1
X	FBgn0262699_fzr	4667290	4679537	reverse	0
3L	FBgn0262714_Sap130	12805902	12813036	forward	1
3L	FBgn0262716_Arp3	8113407	8115902	reverse	0
3R	FBgn0262717_Skel	10686943	10696270	forward	1
3L	FBgn0262719_CG43163	8472807	8507146	reverse	0
2L	FBgn0262721_CG43165	3694431	3695020	reverse	0
3R	FBgn0262722_lncRNA:CR43166	24825791	24826471	reverse	0
2R	FBgn0262728_Pal2	23688077	23690838	forward	1
X	FBgn0262730_dtn	6225647	6236218	forward	1
4	FBgn0262731_CG33941	467497	471476	forward	1
3L	FBgn0262732_mbf1	16574436	16576871	forward	1
3L	FBgn0262733_Src64B	4592447	4626196	reverse	0
X	FBgn0262734_eIF4H1	16448665	16454972	forward	1
2R	FBgn0262736_Vha16-1	6625242	6633090	reverse	0
3L	FBgn0262737_mub	21844788	21932702	forward	1
X	FBgn0262738_norpA	4322626	4365408	forward	1
2R	FBgn0262739_AGO1	13943387	13958089	reverse	0
X	FBgn0262740_Evi5	11430523	11454386	reverse	0
2L	FBgn0262743_Fs(2)Ket	20734609	20750941	forward	1
2L	FBgn0262782_Mdh1	10393774	10396332	reverse	0
2L	FBgn0262786_CG43167	11657410	11657992	forward	1
3L	FBgn0262787_CG43168	6275787	6277035	forward	1
3L	FBgn0262788_CG43169	8888145	8888633	reverse	0
3L	FBgn0262789_CR43170	27170036	27170567	forward	1
2R	FBgn0262790_CG43171	10352456	10353114	reverse	0
2R	FBgn0262791_CG43172	10351533	10352161	reverse	0
3R	FBgn0262794_CG43175	17630717	17645262	forward	1
Y	FBgn0262795_CR43176	3364463	3365197	forward	1
3R	FBgn0262801_twr	6657882	6659442	forward	1
2R	FBgn0262806_CR43177	10408504	10408953	reverse	0
2R	FBgn0262807_CG43178	10352456	10353114	reverse	0
3R	FBgn0262808_CG43179	14256108	14256930	forward	1
X	FBgn0262810_CG43181	350566	351133	forward	1
X	FBgn0262811_CG43182	353067	353317	forward	1
2R	FBgn0262812_CG43183	8592195	8592969	forward	1
3L	FBgn0262813_CG43184	13837756	13838080	forward	1
2L	FBgn0262814_CG43185	5884888	5885491	forward	1
2R	FBgn0262815_CR43186	15375834	15376481	reverse	0
2R	FBgn0262816_CG43187	16380516	16385765	forward	1
2R	FBgn0262817_CG43188	11085586	11088300	forward	1
2R	FBgn0262819_CG43190	11844378	11845099	forward	1
2R	FBgn0262820_CG43191	12035921	12037165	reverse	0
2R	FBgn0262821_CG43192	13477342	13478079	forward	1
X	FBgn0262822_lncRNA:CR43193	20864813	20865731	forward	1
3R	FBgn0262823_hemo	18564264	18565173	reverse	0
2R	FBgn0262824_CG43195	19944263	19945877	reverse	0
3R	FBgn0262825_lncRNA:CR43196	17382129	17382767	reverse	0
X	FBgn0262827_CG43198	7452694	7453336	reverse	0
X	FBgn0262828_lncRNA:CR43199	7450383	7452199	forward	1
2R	FBgn0262836_CG43200	10351533	10352161	reverse	0
2R	FBgn0262837_CG43201	10352456	10353114	reverse	0
2R	FBgn0262838_BomT1	18381393	18381844	reverse	0
3R	FBgn0262839_CG43203	19354051	19354884	forward	1
2R	FBgn0262840_CG43204	12430595	12431296	forward	1
3L	FBgn0262842_UQCR-6.4L	16566750	16567300	forward	1
2R	FBgn0262843_CG43207	23152748	23153318	forward	1
3R	FBgn0262844_CG43208	13303426	13303856	forward	1
2R	FBgn0262845_CG43209	23601981	23602456	reverse	0
3R	FBgn0262846_CG43210	18564264	18565173	reverse	0
X	FBgn0262847_CR43211	11597748	11599638	forward	1
X	FBgn0262848_CR43212	11595655	11597545	forward	1
X	FBgn0262849_CR43213	11593562	11595452	forward	1
X	FBgn0262850_CR43214	11591469	11593359	forward	1
X	FBgn0262851_CR43215	11589376	11591266	forward	1
X	FBgn0262852_CR43216	11587283	11589173	forward	1
X	FBgn0262853_CR43217	11586228	11586944	forward	1
3L	FBgn0262854_CG43218	21258020	21258758	forward	1
3L	FBgn0262855_CG43219	21220400	21223118	forward	1
2L	FBgn0262856_CG43220	17486564	17486801	forward	1
2L	FBgn0262857_CG43221	17485757	17486365	forward	1
3R	FBgn0262858_MtnF	24634625	24635165	reverse	0
X	FBgn0262866_S6kII	22529964	22536371	forward	1
2R	FBgn0262867_Ptr	6181748	6196320	reverse	0
3R	FBgn0262869_Gfrl	20378458	20484588	reverse	0
3L	FBgn0262870_axo	4629604	4687317	reverse	0
3R	FBgn0262871_lute	17379944	17390265	forward	1
2L	FBgn0262872_milt	7037823	7056010	forward	1
3R	FBgn0262873_Diedel2	29608477	29608854	forward	1
X	FBgn0262874_CG43229	18138542	18139000	forward	1
2L	FBgn0262875_CG43230	15215222	15216160	forward	1
2L	FBgn0262876_CG43231	17704681	17706142	forward	1
2L	FBgn0262877_CG43232	6932121	6932954	forward	1
2L	FBgn0262878_CG43233	20472793	20473385	reverse	0
2L	FBgn0262879_lncRNA:CR43234	20476711	20478920	reverse	0
2L	FBgn0262880_CG43235	7693030	7693821	forward	1
2R	FBgn0262881_Mtkl	14638538	14638935	forward	1
2R	FBgn0262882_CG43237	17205208	17205743	forward	1
3R	FBgn0262883_lncRNA:CR43238	30746685	30747172	reverse	0
2L	FBgn0262885_CR43240	22131026	22131127	reverse	0
2L	FBgn0262886_lncRNA:CR43241	22131221	22132435	forward	1
2L	FBgn0262887_lncRNA:CR43242	23069005	23070724	forward	1
2R	FBgn0262888_asRNA:CR43243	21607687	21608477	forward	1
2R	FBgn0262889_CG43244	12243999	12244701	reverse	0
3L	FBgn0262890_CG43245	10771925	10773399	forward	1
3L	FBgn0262891_CG43246	14536634	14537272	forward	1
3L	FBgn0262892_lncRNA:CR43247	15332246	15332877	forward	1
3L	FBgn0262893_CG43248	15530085	15531473	reverse	0
3L	FBgn0262894_CG43249	16304282	16304662	forward	1
3L	FBgn0262895_lncRNA:CR43250	17033119	17033676	reverse	0
3L	FBgn0262896_CG43251	20758883	20759192	forward	1
3R	FBgn0262897_lncRNA:CR43252	6903442	6904682	reverse	0
3L	FBgn0262898_lncRNA:CR43253	18081121	18085310	reverse	0
3R	FBgn0262899_CG43254	7738965	7739563	reverse	0
X	FBgn0262900_CG43255	8923960	8924449	forward	1
2R	FBgn0262901_lncRNA:CR43256	5127249	5129296	forward	1
2R	FBgn0262902_asRNA:CR43257	24793807	24795772	forward	1
3R	FBgn0262903_lncRNA:CR43258	19329736	19330836	forward	1
3R	FBgn0262904_asRNA:CR43259	25902846	25906766	reverse	0
X	FBgn0262905_lncRNA:CR43260	19484858	19485423	reverse	0
3L	FBgn0262937_Rabex-5	1295913	1298497	forward	1
2L	FBgn0262943_lncRNA:CR43262	8242055	8242435	forward	1
2L	FBgn0262944_lncRNA:CR43263	1216854	1217785	reverse	0
X	FBgn0262945_lncRNA:CR43264	5831898	5832215	reverse	0
2L	FBgn0262947_lncRNA:CR43266	22840517	22843668	reverse	0
2R	FBgn0262948_CG43267	7404035	7404441	forward	1
3L	FBgn0262951_lncRNA:CR43270	22665300	22669528	reverse	0
mitochondrion_genome	FBgn0262952_mt:ND4	8207	9545	reverse	0
2R	FBgn0262954_Polr2K	15144968	15145519	reverse	0
3R	FBgn0262955_Polr2B	14125791	14130111	forward	1
2L	FBgn0262960_CG43271	17914365	17915023	reverse	0
2R	FBgn0262961_CG43272	17255241	17255737	forward	1
3R	FBgn0262962_CG43273	24830301	24830973	forward	1
2L	FBgn0262963_lncRNA:CR43274	17918552	17919131	reverse	0
2R	FBgn0262964_CR43275	15373890	15374721	reverse	0
2R	FBgn0262965_CR43276	15373240	15373750	reverse	0
2R	FBgn0262966_CG43277	19637559	19638041	forward	1
X	FBgn0262967_lncRNA:CR43278	7488953	7493276	reverse	0
X	FBgn0262968_lncRNA:CR43279	7494544	7495497	forward	1
3L	FBgn0262969_lncRNA:CR43280	18440730	18441871	forward	1
2R	FBgn0262970_CR43281	4780311	4783646	reverse	0
3R	FBgn0262971_lncRNA:CR43282	19920597	19921310	reverse	0
3R	FBgn0262972_lncRNA:cherub	11247631	11256123	reverse	0
3R	FBgn0262974_lncRNA:CR43285	23825352	23825907	reverse	0
3R	FBgn0262975_cnc	23185580	23226711	reverse	0
X	FBgn0262976_lawc	8408008	8411658	reverse	0
X	FBgn0262979_lncRNA:CR43287	7707775	7708587	forward	1
X	FBgn0262980_CG43288	4213025	4213421	forward	1
X	FBgn0262981_lncRNA:CR43289	18621498	18621877	forward	1
3R	FBgn0262982_CG43290	7348849	7349552	reverse	0
3R	FBgn0262983_CG43291	14234984	14244677	reverse	0
3L	FBgn0262984_CG43292	7475570	7476247	forward	1
3L	FBgn0262985_CG43293	6185189	6185853	forward	1
3L	FBgn0262986_CG43294	11958283	11958909	forward	1
3L	FBgn0262987_CG43295	16105852	16106428	forward	1
2R	FBgn0262988_CG43296	8417176	8417706	reverse	0
X	FBgn0262989_lncRNA:CR43297	8724674	8725901	forward	1
X	FBgn0262990_lncRNA:CR43298	4001210	4001607	reverse	0
X	FBgn0262991_asRNA:CR43299	15662289	15665707	reverse	0
3R	FBgn0262992_lncRNA:CR43300	13827968	13828427	forward	1
3R	FBgn0262993_lncRNA:CR43301	9338223	9339992	reverse	0
3R	FBgn0262994_lncRNA:CR43302	8197320	8197711	reverse	0
3R	FBgn0262995_lncRNA:CR43303	8201480	8201994	forward	1
2L	FBgn0262996_lncRNA:CR43304	17541854	17542383	forward	1
3L	FBgn0262998_lncRNA:CR43306	18294604	18295800	forward	1
2L	FBgn0262999_CG43307	5811574	5811925	forward	1
2R	FBgn0263000_CG43308	20562463	20563001	reverse	0
3L	FBgn0263001_CR43309	21829541	21830219	reverse	0
3R	FBgn0263002_CR43310	25268009	25268464	forward	1
3L	FBgn0263004_CG43312	22501600	22502417	forward	1
X	FBgn0263005_Chpf	13095571	13112462	reverse	0
2R	FBgn0263006_SERCA	23925077	23935884	reverse	0
3R	FBgn0263018_snRNA:U4atac	5195004	5195163	reverse	0
2L	FBgn0263019_lncRNA:CR43314	11952200	11971094	reverse	0
2R	FBgn0263020_CG43315	12241218	12241872	forward	1
2R	FBgn0263021_CG43316	12242546	12243273	forward	1
3R	FBgn0263022_CG43317	15833462	15834425	reverse	0
3R	FBgn0263023_CG43318	15832708	15833432	reverse	0
3R	FBgn0263024_CG43319	27694318	27694541	forward	1
3R	FBgn0263025_HSPBAP1	27695235	27696531	forward	1
2L	FBgn0263026_CG43321	7012262	7012803	forward	1
2L	FBgn0263027_CG43322	7013396	7014737	forward	1
2R	FBgn0263029_CG43324	17563606	17564351	forward	1
2R	FBgn0263030_CG43325	22655549	22657135	reverse	0
2R	FBgn0263031_CG43326	22655549	22656998	reverse	0
2R	FBgn0263032_CG43327	17032487	17034012	reverse	0
2R	FBgn0263033_CG43328	17032487	17034012	reverse	0
3L	FBgn0263034_CG43329	22504487	22505218	reverse	0
3L	FBgn0263035_CG43330	22503869	22504423	reverse	0
3L	FBgn0263036_CG43331	22502978	22503830	reverse	0
2L	FBgn0263037_CG43332	14161144	14163222	reverse	0
2L	FBgn0263038_CG43333	14163508	14180686	reverse	0
3R	FBgn0263040_CG43335	15635468	15636489	forward	1
3R	FBgn0263041_CG43336	15637168	15638181	forward	1
3L	FBgn0263042_lncRNA:CR43337	620695	622316	reverse	0
2R	FBgn0263046_CG43341	7632841	7633880	forward	1
3R	FBgn0263047_CG43342	22381340	22382147	forward	1
3R	FBgn0263048_Gpdh3	22382035	22386548	forward	1
2L	FBgn0263049_lncRNA:let7C	18455717	18473132	forward	1
2L	FBgn0263050_CG43345	21166046	21168581	reverse	0
2L	FBgn0263051_CG43346	21166046	21168581	reverse	0
X	FBgn0263072_CG43347	10602641	10620190	reverse	0
2R	FBgn0263076_Klp54D	17557031	17563406	forward	1
2R	FBgn0263077_M7BP	7623242	7651787	forward	1
2L	FBgn0263078_CG43339	18671604	18673285	reverse	0
2L	FBgn0263079_CG43338	18666892	18671246	reverse	0
2L	FBgn0263080_CG43348	1199412	1199924	forward	1
2L	FBgn0263081_CG43349	1200205	1200663	forward	1
2L	FBgn0263082_CG43350	9349546	9349963	forward	1
2R	FBgn0263083_CG43351	19030009	19030250	forward	1
2R	FBgn0263084_HP1Lcsd	23313017	23313854	reverse	0
2L	FBgn0263085_lncRNA:CR43353	18308088	18308684	reverse	0
2L	FBgn0263086_CG43354	18309187	18309446	reverse	0
2L	FBgn0263087_CG43355	11484707	11486949	forward	1
2L	FBgn0263088_lncRNA:CR43356	12174090	12174638	reverse	0
2L	FBgn0263089_lncRNA:CR43357	15202259	15203967	forward	1
2L	FBgn0263090_lncRNA:CR43358	18293733	18294056	reverse	0
2L	FBgn0263091_CR43359	22340622	22341291	forward	1
2R	FBgn0263092_CR43360	5081884	5082431	reverse	0
4	FBgn0263093_CR43361	905179	907924	forward	1
2L	FBgn0263094_CG43362	18291253	18291462	reverse	0
2L	FBgn0263095_lncRNA:CR43363	19517992	19518632	reverse	0
2L	FBgn0263096_CR43364	3694105	3694418	reverse	0
2R	FBgn0263102_psq	10557888	10617280	forward	1
3L	FBgn0263106_DnaJ-1	5750029	5752189	reverse	0
2L	FBgn0263107_mir-bft	11953410	11953503	reverse	0
3L	FBgn0263108_BtbVII	3148646	3158408	forward	1
2R	FBgn0263109_CG43366	5893895	5931363	forward	1
3L	FBgn0263110_CG43367	4193993	4224003	forward	1
X	FBgn0263111_cac	11931280	11985087	reverse	0
4	FBgn0263112_Mitf	1198852	1224467	forward	1
2R	FBgn0263113_Cc2d2a	17539322	17544353	forward	1
2R	FBgn0263114_CG43371	17034045	17034609	reverse	0
2R	FBgn0263116_5-HT1B	19022325	19032642	reverse	0
3R	FBgn0263117_CG34377	22308663	22324094	reverse	0
2R	FBgn0263120_Acsl	8665813	8683022	forward	1
2R	FBgn0263121_Prosalpha1	7827303	7828678	reverse	0
3R	FBgn0263130_lncRNA:CR43372	21530987	21532986	reverse	0
3L	FBgn0263131_CG43373	16491838	16543370	reverse	0
X	FBgn0263132_Cht6	10016845	10050803	forward	1
2L	FBgn0263133_mEFG1	7220369	7223081	reverse	0
3R	FBgn0263143_vret	22742954	22745581	reverse	0
2R	FBgn0263144_bin3	6214568	6240602	forward	1
2R	FBgn0263197_Patronin	17519024	17535866	reverse	0
2L	FBgn0263198_Acn	19045355	19048817	forward	1
3L	FBgn0263199_Galk	8982212	8986091	reverse	0
2L	FBgn0263200_Galt	6666264	6668033	reverse	0
2R	FBgn0263201_scaRNA:MeU1b-A234	10080788	10080924	reverse	0
2L	FBgn0263206_CG43376	13773997	13774355	forward	1
X	FBgn0263207_CR43377	19915332	19915685	reverse	0
X	FBgn0263208_CR43378	19920486	19920708	reverse	0
X	FBgn0263209_CR43379	19929229	19929580	reverse	0
X	FBgn0263210_CR43380	19934345	19934565	reverse	0
X	FBgn0263211_CR43381	19939045	19939396	reverse	0
X	FBgn0263212_CR43382	19944198	19944417	reverse	0
X	FBgn0263213_CR43383	19948924	19949147	reverse	0
X	FBgn0263214_CR43384	19953659	19953882	reverse	0
X	FBgn0263215_CR43385	11741001	11742477	forward	1
X	FBgn0263216_CG43386	9966615	9977405	reverse	0
3R	FBgn0263217_lncRNA:CR43387	23390144	23390566	forward	1
3L	FBgn0263219_Dscam4	8238647	8282398	forward	1
X	FBgn0263220_Hk	10233347	10263485	reverse	0
3R	FBgn0263231_bel	8654975	8660761	reverse	0
3L	FBgn0263232_Nxf3	13965203	13973067	forward	1
2R	FBgn0263233_robls54B	17455743	17456441	reverse	0
2L	FBgn0263234_Phae1	12109417	12110664	forward	1
2L	FBgn0263235_Phae2	12111110	12112256	forward	1
3R	FBgn0263236_SP1029	29244961	29250451	reverse	0
X	FBgn0263237_Cdk7	5307465	5308983	reverse	0
3L	FBgn0263239_dar1	3626352	3653442	forward	1
2R	FBgn0263240_Coop	7490836	7492589	reverse	0
3L	FBgn0263241_Mocs1	11070526	11073348	forward	1
3L	FBgn0263246_CG43389	3248015	3249044	forward	1
